"event_id","name","type","description","datetime","venue","tags","prerequisites","firstname","lastname","user_id","email","username"
"7fed6b45-a8e2-11e6-8597-f9ef43490d96","Wien bewegt","public","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-07-02,"Volksoper","{ 'rave' }","{ ‘Alter’ : ‘18+’ }","Leonas","Schmidt","d209be2c-a4f7-11e6-91a5-1fc490c5cf69","leonas.schmidt@comundo.com","leonasschmidt172"
"7fed6b46-a8e2-11e6-8597-f9ef43490d96","Vanity","type3","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2016-11-12,"Pratersauna","{ 'vinatge' }","{ ‘Dress Code’ : ‘Formal’ }","Alyssa","Schreiber","d209be2d-a4f7-11e6-91a5-1fc490c5cf69","alyssa.schreiber@outlook.com","alyssaschreiber63"
"7fed6b47-a8e2-11e6-8597-f9ef43490d96","Faszination Afrika und Ozeanien","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-06-13,"Flex","{ 'rave' }","{ ‘Alter’ : ‘30+’ }","Tom","Fischer","d209be2e-a4f7-11e6-91a5-1fc490c5cf69","tom.fischer@mail.at","tomfischer36"
"7fed6b48-a8e2-11e6-8597-f9ef43490d96","Schikaneder","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-05-01,"Ronacher","{ 'museum' }","{ ‘Essen’ : ‘false’ }","Clara","Schmitz","d209be2f-a4f7-11e6-91a5-1fc490c5cf69","clara.schmitz@mail.com","claraschmitz25"
"7fed6b49-a8e2-11e6-8597-f9ef43490d96","Musical","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-03-03,"Wiener Musikverein","{ 'weinverkostung' }","{ ‘Mindestgröße’ : ‘169cm’ }","John","Jung","d209be30-a4f7-11e6-91a5-1fc490c5cf69","john.jung@microsoft.com","johnjung176"
"7fed6b4a-a8e2-11e6-8597-f9ef43490d96","Blutspendeaktion","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-03-19,"Marx Halle","{ 'dance' }","{ ‘Haarfarbe’ : ‘blond’ }","David","Marx","d209be31-a4f7-11e6-91a5-1fc490c5cf69","david.marx@comundo.com","davidmarx77"
"7fed6b4b-a8e2-11e6-8597-f9ef43490d96","Rave Patry","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-10-31,"Szene Wien","{ 'rave' }","{ ‘Alter’ : ‘40+’ }","John","Hoffmann","d209be32-a4f7-11e6-91a5-1fc490c5cf69","john.hoffmann@company.com","johnhoffmann102"
"7fed6b4c-a8e2-11e6-8597-f9ef43490d96","Macbeth","type3","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-03-28,"Ottakringer Brauerei","{ 'design' }","{ ‘Alter’ : ‘16+’ }","Oskar","Schmid","d209be33-a4f7-11e6-91a5-1fc490c5cf69","oskar.schmid@spengergasse.at","oskarschmid174"
"7fed6b4d-a8e2-11e6-8597-f9ef43490d96","Der Zauberer von Oz","public","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-06-18,"Steigenberger Hotel Herrenhof Wien","{ 'balloons' }","{ ‘Alter’ : ‘18+’ }","Alena","Wolf","d209be34-a4f7-11e6-91a5-1fc490c5cf69","alena.wolf@haralson.at","alenawolf157"
"7fed6b4e-a8e2-11e6-8597-f9ef43490d96","Voice Mania","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-07-22,"Wiener Musikverein","{ 'design' }","{ ‘Dress Code’ : ‘Formal’ }","Anya","Hartmann","d209be35-a4f7-11e6-91a5-1fc490c5cf69","anya.hartmann@hotmail.at","anyahartmann41"
"7fed6b4f-a8e2-11e6-8597-f9ef43490d96","Media Meetup","type3","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-09-16,"Ottakringer Brauerei","{ 'wein' }","{ ‘Alter’ : ‘40+’ }","Nadja","Stadtler","d209be36-a4f7-11e6-91a5-1fc490c5cf69","nadja.stadtler@example.at","nadjastadtler65"
"7fed6b50-a8e2-11e6-8597-f9ef43490d96","Architektur Zeitreisen","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-09-14,"Steigenberger Hotel Herrenhof Wien","{ 'shisha' }","{ ‘Dress Code’ : ‘Formal’ }","Celine","Schmitz","d209be37-a4f7-11e6-91a5-1fc490c5cf69","celine.schmitz@hotmail.at","celineschmitz18"
"7fed6b51-a8e2-11e6-8597-f9ef43490d96","Schulgeschichten aus Wien","private","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-10-26,"Volksoper","{ 'house' }","{ ‘Preis’ : ‘15€’ }","Eva","Becker","d209be38-a4f7-11e6-91a5-1fc490c5cf69","eva.becker@icloud.com","evabecker214"
"7fed6b52-a8e2-11e6-8597-f9ef43490d96","Unternehme der nächsten Generation","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-10-19,"Colosseum XXI","{ 'live music' }","{ ‘Haarfarbe’ : ‘blau’ }","Daniel","Meyer","d209be39-a4f7-11e6-91a5-1fc490c5cf69","daniel.meyer@spengergasse.at","danielmeyer109"
"7fed6b53-a8e2-11e6-8597-f9ef43490d96","Wahlkampfveranstaltung","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-02-17,"Passage","{ 'vinatge' }","{ ‘Mindestgröße’ : ‘169cm’ }","Robin","Mayer","d209be3a-a4f7-11e6-91a5-1fc490c5cf69","robin.mayer@mail.com","robinmayer138"
"7fed6b54-a8e2-11e6-8597-f9ef43490d96","Vanity","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-03-17,"Palais Pallavicini","{ 'ball' }","{ ‘Dress Code’ : ‘Formal’ }","Alyssa","Maier","d209be3b-a4f7-11e6-91a5-1fc490c5cf69","alyssa.maier@company.eu","alyssamaier76"
"7fed6b55-a8e2-11e6-8597-f9ef43490d96","Wien bewegt","type3","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-07-25,"Phil","{ 'alcohol' }","{ ‘Mindestgröße’ : ‘169cm’ }","Michael","Braun","d209be3c-a4f7-11e6-91a5-1fc490c5cf69","michael.braun@aon.at","michaelbraun83"
"7fed6b56-a8e2-11e6-8597-f9ef43490d96","Die Hochzeit des Figaro","public","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-08-13,"25hours Hotel","{ 'friends' }","{ ‘Alter’ : ‘30+’ }","Celine","Schneider","d209be3d-a4f7-11e6-91a5-1fc490c5cf69","celine.schneider@example.com","celineschneider9"
"7fed6b57-a8e2-11e6-8597-f9ef43490d96","Schikaneder","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-07-27,"Davis Live Music Club","{ 'dnb' }","{ ‘Dress Code’ : ‘Business Casual’ }","Alexander","Lehmann","d209be3e-a4f7-11e6-91a5-1fc490c5cf69","alexander.lehmann@hotmail.com","alexanderlehmann102"
"7fed6b58-a8e2-11e6-8597-f9ef43490d96","My Fair Lady","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-11-11,"Wiener Stadthalle","{ 'designmarkt' }","{ ‘Alter’ : ‘16+’ }","Ines","Hoffmann","d209be3f-a4f7-11e6-91a5-1fc490c5cf69","ines.hoffmann@spengergasse.at","ineshoffmann171"
"7fed6b59-a8e2-11e6-8597-f9ef43490d96","Wahlkampfveranstaltung","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-12-24,"Klub Ost","{ 'dance' }","{ ‘Auto’ : ‘true’ }","Stefanie","Schubert","d209be40-a4f7-11e6-91a5-1fc490c5cf69","stefanie.schubert@company.at","stefanieschubert54"
"7fed9250-a8e2-11e6-8597-f9ef43490d96","Der Farbholzschnitt in Wien um 1900","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-05-29,"Phil","{ 'party' }","{ ‘Auto’ : ‘true’ }","Fritz","Schneider","d209be41-a4f7-11e6-91a5-1fc490c5cf69","fritz.schneider@google.com","fritzschneider118"
"7fed9251-a8e2-11e6-8597-f9ef43490d96","Vanity","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-12-18,"Steigenberger Hotel Herrenhof Wien","{ 'house' }","{ ‘Alter’ : ‘18+’ }","Fritz","Huber","d209be42-a4f7-11e6-91a5-1fc490c5cf69","fritz.huber@apple.com","fritzhuber11"
"7fed9252-a8e2-11e6-8597-f9ef43490d96","Adventkonzert","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-02-01,"Chelsea","{ 'designmarkt' }","{ ‘Preis’ : ‘150€’ }","Manuel","Kantner","d209be43-a4f7-11e6-91a5-1fc490c5cf69","manuel.kantner@apple.com","manuelkantner150"
"7fed9253-a8e2-11e6-8597-f9ef43490d96","Adventkonzert","type3","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-09-06,"Szene Wien","{ 'dance' }","{ ‘Haarfarbe’ : ‘schwarz’ }","Max","Jung","d209be44-a4f7-11e6-91a5-1fc490c5cf69","max.jung@comundo.com","maxjung193"
"7fed9254-a8e2-11e6-8597-f9ef43490d96","Hoffmanns Erzählungen","private","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-04-05,"Hofburg","{ 'gettogether' }","{ ‘Dress Code’ : ‘Casual’ }","Emilia","Schreiber","d209be45-a4f7-11e6-91a5-1fc490c5cf69","emilia.schreiber@company.com","emiliaschreiber157"
"7fed9255-a8e2-11e6-8597-f9ef43490d96","Konstruktion_Reflexion","public","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-11-17,"Wiener Staatsoper","{ 'live music' }","{ ‘Alter’ : ‘18+’ }","Sandro","Schneider","d209be46-a4f7-11e6-91a5-1fc490c5cf69","sandro.schneider@apple.com","sandroschneider150"
"7fed9256-a8e2-11e6-8597-f9ef43490d96","Evita","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-07-30,"Palais Auersperg","{ 'green' }","{ ‘Haarfarbe’ : ‘grün’ }","Oskar","Schreiber","d209be47-a4f7-11e6-91a5-1fc490c5cf69","oskar.schreiber@haralson.com","oskarschreiber97"
"7fed9257-a8e2-11e6-8597-f9ef43490d96","Klassenfreffen","type3","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-10-08,"Fluc","{ 'live music' }","{ ‘Dress Code’ : ‘Business Casual’ }","Gabriel","Schmidt","d209be48-a4f7-11e6-91a5-1fc490c5cf69","gabriel.schmidt@hotmail.at","gabrielschmidt76"
"7fed9258-a8e2-11e6-8597-f9ef43490d96","Homeparty","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-01-06,"MQ","{ 'live music' }","{ ‘Preis’ : ‘150€’ }","Nadja","Lange","d209be49-a4f7-11e6-91a5-1fc490c5cf69","nadja.lange@hotmail.com","nadjalange179"
"7fed9259-a8e2-11e6-8597-f9ef43490d96","Wien bewegt","type3","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-05-14,"NH Danube City","{ 'chill' }","{ ‘Alkohol’ : ‘true’ }","Klaus","Huber","d209be4a-a4f7-11e6-91a5-1fc490c5cf69","klaus.huber@example.eu","klaushuber174"
"7fed925a-a8e2-11e6-8597-f9ef43490d96","Der Zauberer von Oz","public","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-01-23,"Arena","{ 'green' }","{ ‘Alkohol’ : ‘false’ }","Lennard","Herrmann","d209be4b-a4f7-11e6-91a5-1fc490c5cf69","lennard.herrmann@example.eu","lennardherrmann75"
"7fed925b-a8e2-11e6-8597-f9ef43490d96","Falstaff","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-10-17,"Imperial Riding School Renaissance Vienna Hotel","{ 'party' }","{ ‘Games’ : ‘true’ }","Leonas","Schmid","d209be4c-a4f7-11e6-91a5-1fc490c5cf69","leonas.schmid@gmx.de","leonasschmid26"
"7fed925c-a8e2-11e6-8597-f9ef43490d96","Media Meetup","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-10-08,"Palais Auersperg","{ 'dance' }","{ ‘Preis’ : ‘15€’ }","Nadja","Zimmermann","d209be4d-a4f7-11e6-91a5-1fc490c5cf69","nadja.zimmermann@google.com","nadjazimmermann108"
"7fed925d-a8e2-11e6-8597-f9ef43490d96","Vienna Jazzfloor","public","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-02-08,"Passage","{ 'museum' }","{ ‘Dress Code’ : ‘Smart Casual’ }","Adrian","Schneider","d209e500-a4f7-11e6-91a5-1fc490c5cf69","adrian.schneider@company.eu","adrianschneider78"
"7fed925e-a8e2-11e6-8597-f9ef43490d96","Unternehme der nächsten Generation","type3","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-09-11,"Wiener Staatsoper","{ 'museum' }","{ ‘Dress Code’ : ‘Semi-Formal’ }","Stefanie","Neumann","d209e501-a4f7-11e6-91a5-1fc490c5cf69","stefanie.neumann@haralson.com","stefanieneumann33"
"7fed925f-a8e2-11e6-8597-f9ef43490d96","Die Hochzeit des Figaro","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-06-12,"Davis Live Music Club","{ 'shisha' }","{ ‘Games’ : ‘false’ }","Anna","Meier","d209e502-a4f7-11e6-91a5-1fc490c5cf69","anna.meier@example.eu","annameier179"
"7fed9260-a8e2-11e6-8597-f9ef43490d96","Blutspendeaktion","type3","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-06-05,"Hilton Vienna","{ 'games' }","{ ‘Dress Code’ : ‘Business Casual’ }","Jacob","Lange","d209e503-a4f7-11e6-91a5-1fc490c5cf69","jacob.lange@aon.at","jacoblange159"
"7fed9261-a8e2-11e6-8597-f9ef43490d96","Wien Modern","public","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2016-12-01,"Wiener Staatsoper","{ 'wein' }","{ ‘Preis’ : ‘200€’ }","Gloria","Schulz","d209e504-a4f7-11e6-91a5-1fc490c5cf69","gloria.schulz@mail.com","gloriaschulz116"
"7fed9262-a8e2-11e6-8597-f9ef43490d96","Security Night","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-09-12,"Flex","{ 'ball' }","{ ‘Preis’ : ‘150€’ }","Lisa","Werner","d209e505-a4f7-11e6-91a5-1fc490c5cf69","lisa.werner@google.com","lisawerner104"
"7fed9263-a8e2-11e6-8597-f9ef43490d96","Rave Patry","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-06-29,"Metastadt","{ 'dnb' }","{ ‘Alkohol’ : ‘true’ }","Celine","Schubert","d209e506-a4f7-11e6-91a5-1fc490c5cf69","celine.schubert@outlook.com","celineschubert219"
"7fed9264-a8e2-11e6-8597-f9ef43490d96","Macbeth","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-03-22,"Pratersauna","{ 'design' }","{ ‘smartphone’ : ‘true’ }","Lennard","Fischer","d209e507-a4f7-11e6-91a5-1fc490c5cf69","lennard.fischer@mail.eu","lennardfischer91"
"7fed9265-a8e2-11e6-8597-f9ef43490d96","Die tote Stadt","public","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-07-27,"Palais Pallavicini","{ 'prom' }","{ ‘Dress Code’ : ‘Semi-Formal’ }","Ines","Schwarz","d209e508-a4f7-11e6-91a5-1fc490c5cf69","ines.schwarz@comundo.at","inesschwarz139"
"7fed9266-a8e2-11e6-8597-f9ef43490d96","Falstaff","public","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-10-23,"Melia Vienna","{ 'shisha' }","{ ‘Essen’ : ‘true’ }","Gloria","Weber","d209e509-a4f7-11e6-91a5-1fc490c5cf69","gloria.weber@mail.eu","gloriaweber228"
"7fed9267-a8e2-11e6-8597-f9ef43490d96","Finest Spirits","public","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-08-15,"Colosseum XXI","{ 'theatre' }","{ ‘Auto’ : ‘true’ }","Christoph","Huber","d209e50a-a4f7-11e6-91a5-1fc490c5cf69","christoph.huber@example.at","christophhuber183"
"7fed9268-a8e2-11e6-8597-f9ef43490d96","Architektur Zeitreisen","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2016-12-30,"Jazzland","{ 'alcohol' }","{ ‘Preis’ : ‘50€’ }","David","Stefan","d209e50b-a4f7-11e6-91a5-1fc490c5cf69","david.stefan@mail.at","davidstefan138"
"7fedb960-a8e2-11e6-8597-f9ef43490d96","Hoffmanns Erzählungen","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-01-10,"Imperial Riding School Renaissance Vienna Hotel","{ 'markt' }","{ ‘Dress Code’ : ‘Formal’ }","Christoph","Weber","d209e50c-a4f7-11e6-91a5-1fc490c5cf69","christoph.weber@outlook.com","christophweber101"
"7fedb961-a8e2-11e6-8597-f9ef43490d96","My Fair Lady","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2016-11-19,"Jazzland","{ 'concert' }","{ ‘Alkohol’ : ‘true’ }","Christoph","Maier","d209e50d-a4f7-11e6-91a5-1fc490c5cf69","christoph.maier@gmx.de","christophmaier74"
"7fedb962-a8e2-11e6-8597-f9ef43490d96","Schulgeschichten aus Wien","type3","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2016-11-09,"Sofitel Vienna Stephansdom","{ 'designmarkt' }","{ ‘Alter’ : ‘40+’ }","Johannes","Lang","d209e50e-a4f7-11e6-91a5-1fc490c5cf69","johannes.lang@example.eu","johanneslang79"
"7fedb963-a8e2-11e6-8597-f9ef43490d96","Falstaff","type3","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-09-30,"Grelle Forelle","{ 'concert' }","{ ‘Preis’ : ‘500€’ }","Michaela","Fuchs","d209e50f-a4f7-11e6-91a5-1fc490c5cf69","michaela.fuchs@company.at","michaelafuchs31"
